comment_id,block,code_id,label
23922,N_1,N1BELIEFS,N
23922,N_1,N1NEGATIVEATTITUDE,N
23922,N_1,N1HOSTILECONDUCT,N
23922,N_1,N1DISCRIMINATION,N
44905,N_1,N1BELIEFS,N
44905,N_1,N1NEGATIVEATTITUDE,N
44905,N_1,N1HOSTILECONDUCT,N
44905,N_1,N1DISCRIMINATION,N
31815,N_1,N1BELIEFS,N
31815,N_1,N1NEGATIVEATTITUDE,N
31815,N_1,N1HOSTILECONDUCT,N
31815,N_1,N1DISCRIMINATION,N
36326,N_1,N1BELIEFS,N
36326,N_1,N1NEGATIVEATTITUDE,N
36326,N_1,N1HOSTILECONDUCT,N
36326,N_1,N1DISCRIMINATION,N
7293,N_1,N1BELIEFS,N
7293,N_1,N1NEGATIVEATTITUDE,N
7293,N_1,N1HOSTILECONDUCT,N
7293,N_1,N1DISCRIMINATION,N
26324,N_1,N1BELIEFS,N
26324,N_1,N1NEGATIVEATTITUDE,N
26324,N_1,N1HOSTILECONDUCT,N
26324,N_1,N1DISCRIMINATION,N
10005,N_1,N1BELIEFS,E
10005,N_1,N1NEGATIVEATTITUDE,E
10005,N_1,N1HOSTILECONDUCT,E
10005,N_1,N1DISCRIMINATION,N
46036,N_1,N1BELIEFS,N
46036,N_1,N1NEGATIVEATTITUDE,N
46036,N_1,N1HOSTILECONDUCT,N
46036,N_1,N1DISCRIMINATION,N
22873,N_1,N1BELIEFS,A
22873,N_1,N1NEGATIVEATTITUDE,N
22873,N_1,N1HOSTILECONDUCT,N
22873,N_1,N1DISCRIMINATION,N
27045,N_1,N1BELIEFS,N
27045,N_1,N1NEGATIVEATTITUDE,N
27045,N_1,N1HOSTILECONDUCT,N
27045,N_1,N1DISCRIMINATION,N
10729,N_1,N1BELIEFS,N
10729,N_1,N1NEGATIVEATTITUDE,N
10729,N_1,N1HOSTILECONDUCT,N
10729,N_1,N1DISCRIMINATION,N
4654,N_1,N1BELIEFS,A
4654,N_1,N1NEGATIVEATTITUDE,A
4654,N_1,N1HOSTILECONDUCT,A
4654,N_1,N1DISCRIMINATION,N
24689,N_1,N1BELIEFS,N
24689,N_1,N1NEGATIVEATTITUDE,N
24689,N_1,N1HOSTILECONDUCT,N
24689,N_1,N1DISCRIMINATION,N
45840,N_1,N1BELIEFS,N
45840,N_1,N1NEGATIVEATTITUDE,N
45840,N_1,N1HOSTILECONDUCT,N
45840,N_1,N1DISCRIMINATION,N
22387,N_1,N1BELIEFS,I
22387,N_1,N1NEGATIVEATTITUDE,I
22387,N_1,N1HOSTILECONDUCT,N
22387,N_1,N1DISCRIMINATION,N
23994,N_1,N1BELIEFS,N
23994,N_1,N1NEGATIVEATTITUDE,N
23994,N_1,N1HOSTILECONDUCT,N
23994,N_1,N1DISCRIMINATION,N
10405,N_1,N1BELIEFS,I
10405,N_1,N1NEGATIVEATTITUDE,I
10405,N_1,N1HOSTILECONDUCT,N
10405,N_1,N1DISCRIMINATION,N
28410,N_1,N1BELIEFS,N
28410,N_1,N1NEGATIVEATTITUDE,N
28410,N_1,N1HOSTILECONDUCT,N
28410,N_1,N1DISCRIMINATION,N
9583,N_1,N1BELIEFS,N
9583,N_1,N1NEGATIVEATTITUDE,N
9583,N_1,N1HOSTILECONDUCT,N
9583,N_1,N1DISCRIMINATION,N
47017,N_1,N1BELIEFS,E
47017,N_1,N1NEGATIVEATTITUDE,E
47017,N_1,N1HOSTILECONDUCT,E
47017,N_1,N1DISCRIMINATION,N
38404,N_1,N1BELIEFS,I
38404,N_1,N1NEGATIVEATTITUDE,I
38404,N_1,N1HOSTILECONDUCT,N
38404,N_1,N1DISCRIMINATION,N
3700,N_1,N1BELIEFS,I
3700,N_1,N1NEGATIVEATTITUDE,I
3700,N_1,N1HOSTILECONDUCT,N
3700,N_1,N1DISCRIMINATION,N
28800,N_1,N1BELIEFS,N
28800,N_1,N1NEGATIVEATTITUDE,N
28800,N_1,N1HOSTILECONDUCT,N
28800,N_1,N1DISCRIMINATION,N
6232,N_1,N1BELIEFS,N
6232,N_1,N1NEGATIVEATTITUDE,N
6232,N_1,N1HOSTILECONDUCT,N
6232,N_1,N1DISCRIMINATION,N
36264,N_1,N1BELIEFS,N
36264,N_1,N1NEGATIVEATTITUDE,N
36264,N_1,N1HOSTILECONDUCT,N
36264,N_1,N1DISCRIMINATION,N
40750,N_1,N1BELIEFS,A
40750,N_1,N1NEGATIVEATTITUDE,N
40750,N_1,N1HOSTILECONDUCT,N
40750,N_1,N1DISCRIMINATION,N
11598,N_1,N1BELIEFS,A
11598,N_1,N1NEGATIVEATTITUDE,A
11598,N_1,N1HOSTILECONDUCT,N
11598,N_1,N1DISCRIMINATION,N
20064,N_1,N1BELIEFS,N
20064,N_1,N1NEGATIVEATTITUDE,N
20064,N_1,N1HOSTILECONDUCT,N
20064,N_1,N1DISCRIMINATION,N
20708,N_1,N1BELIEFS,N
20708,N_1,N1NEGATIVEATTITUDE,N
20708,N_1,N1HOSTILECONDUCT,N
20708,N_1,N1DISCRIMINATION,N
19492,N_1,N1BELIEFS,N
19492,N_1,N1NEGATIVEATTITUDE,N
19492,N_1,N1HOSTILECONDUCT,N
19492,N_1,N1DISCRIMINATION,N
9431,N_1,N1BELIEFS,N
9431,N_1,N1NEGATIVEATTITUDE,N
9431,N_1,N1HOSTILECONDUCT,N
9431,N_1,N1DISCRIMINATION,N
1899,N_1,N1BELIEFS,N
1899,N_1,N1NEGATIVEATTITUDE,N
1899,N_1,N1HOSTILECONDUCT,N
1899,N_1,N1DISCRIMINATION,N
39638,N_1,N1BELIEFS,N
39638,N_1,N1NEGATIVEATTITUDE,N
39638,N_1,N1HOSTILECONDUCT,N
39638,N_1,N1DISCRIMINATION,N
44319,N_1,N1BELIEFS,I
44319,N_1,N1NEGATIVEATTITUDE,I
44319,N_1,N1HOSTILECONDUCT,E
44319,N_1,N1DISCRIMINATION,N
21958,N_1,N1BELIEFS,N
21958,N_1,N1NEGATIVEATTITUDE,N
21958,N_1,N1HOSTILECONDUCT,N
21958,N_1,N1DISCRIMINATION,N
44509,N_1,N1BELIEFS,E
44509,N_1,N1NEGATIVEATTITUDE,E
44509,N_1,N1HOSTILECONDUCT,E
44509,N_1,N1DISCRIMINATION,E
41723,N_1,N1BELIEFS,E
41723,N_1,N1NEGATIVEATTITUDE,E
41723,N_1,N1HOSTILECONDUCT,E
41723,N_1,N1DISCRIMINATION,N
41445,N_1,N1BELIEFS,N
41445,N_1,N1NEGATIVEATTITUDE,N
41445,N_1,N1HOSTILECONDUCT,N
41445,N_1,N1DISCRIMINATION,N
15770,N_1,N1BELIEFS,N
15770,N_1,N1NEGATIVEATTITUDE,N
15770,N_1,N1HOSTILECONDUCT,N
15770,N_1,N1DISCRIMINATION,N
13852,N_1,N1BELIEFS,N
13852,N_1,N1NEGATIVEATTITUDE,N
13852,N_1,N1HOSTILECONDUCT,N
13852,N_1,N1DISCRIMINATION,N
32628,N_1,N1BELIEFS,N
32628,N_1,N1NEGATIVEATTITUDE,N
32628,N_1,N1HOSTILECONDUCT,N
32628,N_1,N1DISCRIMINATION,N
16044,N_1,N1BELIEFS,N
16044,N_1,N1NEGATIVEATTITUDE,N
16044,N_1,N1HOSTILECONDUCT,N
16044,N_1,N1DISCRIMINATION,N
16347,N_1,N1BELIEFS,E
16347,N_1,N1NEGATIVEATTITUDE,E
16347,N_1,N1HOSTILECONDUCT,E
16347,N_1,N1DISCRIMINATION,N
6752,N_1,N1BELIEFS,A
6752,N_1,N1NEGATIVEATTITUDE,A
6752,N_1,N1HOSTILECONDUCT,A
6752,N_1,N1DISCRIMINATION,N
38168,N_1,N1BELIEFS,N
38168,N_1,N1NEGATIVEATTITUDE,N
38168,N_1,N1HOSTILECONDUCT,N
38168,N_1,N1DISCRIMINATION,N
45158,N_1,N1BELIEFS,E
45158,N_1,N1NEGATIVEATTITUDE,E
45158,N_1,N1HOSTILECONDUCT,N
45158,N_1,N1DISCRIMINATION,N
47882,N_1,N1BELIEFS,N
47882,N_1,N1NEGATIVEATTITUDE,N
47882,N_1,N1HOSTILECONDUCT,N
47882,N_1,N1DISCRIMINATION,N
18609,N_1,N1BELIEFS,N
18609,N_1,N1NEGATIVEATTITUDE,N
18609,N_1,N1HOSTILECONDUCT,N
18609,N_1,N1DISCRIMINATION,N
31827,N_1,N1BELIEFS,I
31827,N_1,N1NEGATIVEATTITUDE,I
31827,N_1,N1HOSTILECONDUCT,N
31827,N_1,N1DISCRIMINATION,N
41888,N_1,N1BELIEFS,N
41888,N_1,N1NEGATIVEATTITUDE,N
41888,N_1,N1HOSTILECONDUCT,N
41888,N_1,N1DISCRIMINATION,N
3553,N_1,N1BELIEFS,E
3553,N_1,N1NEGATIVEATTITUDE,E
3553,N_1,N1HOSTILECONDUCT,E
3553,N_1,N1DISCRIMINATION,E
37875,N_1,N1BELIEFS,N
37875,N_1,N1NEGATIVEATTITUDE,N
37875,N_1,N1HOSTILECONDUCT,N
37875,N_1,N1DISCRIMINATION,N
17677,N_1,N1BELIEFS,N
17677,N_1,N1NEGATIVEATTITUDE,N
17677,N_1,N1HOSTILECONDUCT,N
17677,N_1,N1DISCRIMINATION,N
49854,N_1,N1BELIEFS,I
49854,N_1,N1NEGATIVEATTITUDE,I
49854,N_1,N1HOSTILECONDUCT,N
49854,N_1,N1DISCRIMINATION,N
29799,N_1,N1BELIEFS,E
29799,N_1,N1NEGATIVEATTITUDE,E
29799,N_1,N1HOSTILECONDUCT,E
29799,N_1,N1DISCRIMINATION,N
29254,N_1,N1BELIEFS,N
29254,N_1,N1NEGATIVEATTITUDE,N
29254,N_1,N1HOSTILECONDUCT,N
29254,N_1,N1DISCRIMINATION,N
11578,N_1,N1BELIEFS,N
11578,N_1,N1NEGATIVEATTITUDE,N
11578,N_1,N1HOSTILECONDUCT,N
11578,N_1,N1DISCRIMINATION,N
15021,N_1,N1BELIEFS,N
15021,N_1,N1NEGATIVEATTITUDE,N
15021,N_1,N1HOSTILECONDUCT,N
15021,N_1,N1DISCRIMINATION,N
35072,N_1,N1BELIEFS,I
35072,N_1,N1NEGATIVEATTITUDE,I
35072,N_1,N1HOSTILECONDUCT,N
35072,N_1,N1DISCRIMINATION,N
15387,N_1,N1BELIEFS,N
15387,N_1,N1NEGATIVEATTITUDE,N
15387,N_1,N1HOSTILECONDUCT,N
15387,N_1,N1DISCRIMINATION,N
48585,N_1,N1BELIEFS,E
48585,N_1,N1NEGATIVEATTITUDE,E
48585,N_1,N1HOSTILECONDUCT,E
48585,N_1,N1DISCRIMINATION,N
47844,N_1,N1BELIEFS,E
47844,N_1,N1NEGATIVEATTITUDE,E
47844,N_1,N1HOSTILECONDUCT,N
47844,N_1,N1DISCRIMINATION,N
49186,N_1,N1BELIEFS,I
49186,N_1,N1NEGATIVEATTITUDE,I
49186,N_1,N1HOSTILECONDUCT,N
49186,N_1,N1DISCRIMINATION,N
24687,N_1,N1BELIEFS,E
24687,N_1,N1NEGATIVEATTITUDE,E
24687,N_1,N1HOSTILECONDUCT,N
24687,N_1,N1DISCRIMINATION,N
32438,N_1,N1BELIEFS,N
32438,N_1,N1NEGATIVEATTITUDE,N
32438,N_1,N1HOSTILECONDUCT,N
32438,N_1,N1DISCRIMINATION,N
21018,N_1,N1BELIEFS,N
21018,N_1,N1NEGATIVEATTITUDE,N
21018,N_1,N1HOSTILECONDUCT,N
21018,N_1,N1DISCRIMINATION,N
22971,N_1,N1BELIEFS,N
22971,N_1,N1NEGATIVEATTITUDE,N
22971,N_1,N1HOSTILECONDUCT,N
22971,N_1,N1DISCRIMINATION,N
11595,N_1,N1BELIEFS,N
11595,N_1,N1NEGATIVEATTITUDE,N
11595,N_1,N1HOSTILECONDUCT,N
11595,N_1,N1DISCRIMINATION,N
31570,N_1,N1BELIEFS,N
31570,N_1,N1NEGATIVEATTITUDE,N
31570,N_1,N1HOSTILECONDUCT,N
31570,N_1,N1DISCRIMINATION,N
8113,N_1,N1BELIEFS,N
8113,N_1,N1NEGATIVEATTITUDE,N
8113,N_1,N1HOSTILECONDUCT,N
8113,N_1,N1DISCRIMINATION,N
7761,N_1,N1BELIEFS,N
7761,N_1,N1NEGATIVEATTITUDE,N
7761,N_1,N1HOSTILECONDUCT,N
7761,N_1,N1DISCRIMINATION,N
17669,N_1,N1BELIEFS,N
17669,N_1,N1NEGATIVEATTITUDE,N
17669,N_1,N1HOSTILECONDUCT,N
17669,N_1,N1DISCRIMINATION,N
49653,N_1,N1BELIEFS,E
49653,N_1,N1NEGATIVEATTITUDE,E
49653,N_1,N1HOSTILECONDUCT,N
49653,N_1,N1DISCRIMINATION,N
4237,N_1,N1BELIEFS,N
4237,N_1,N1NEGATIVEATTITUDE,N
4237,N_1,N1HOSTILECONDUCT,N
4237,N_1,N1DISCRIMINATION,N
43764,N_1,N1BELIEFS,N
43764,N_1,N1NEGATIVEATTITUDE,N
43764,N_1,N1HOSTILECONDUCT,N
43764,N_1,N1DISCRIMINATION,N
27215,N_1,N1BELIEFS,N
27215,N_1,N1NEGATIVEATTITUDE,N
27215,N_1,N1HOSTILECONDUCT,N
27215,N_1,N1DISCRIMINATION,N
34838,N_1,N1BELIEFS,E
34838,N_1,N1NEGATIVEATTITUDE,E
34838,N_1,N1HOSTILECONDUCT,N
34838,N_1,N1DISCRIMINATION,N
37498,N_1,N1BELIEFS,N
37498,N_1,N1NEGATIVEATTITUDE,N
37498,N_1,N1HOSTILECONDUCT,N
37498,N_1,N1DISCRIMINATION,N
20026,N_1,N1BELIEFS,I
20026,N_1,N1NEGATIVEATTITUDE,I
20026,N_1,N1HOSTILECONDUCT,N
20026,N_1,N1DISCRIMINATION,N
43018,N_1,N1BELIEFS,N
43018,N_1,N1NEGATIVEATTITUDE,N
43018,N_1,N1HOSTILECONDUCT,N
43018,N_1,N1DISCRIMINATION,N
1421,N_1,N1BELIEFS,N
1421,N_1,N1NEGATIVEATTITUDE,N
1421,N_1,N1HOSTILECONDUCT,N
1421,N_1,N1DISCRIMINATION,N
603,N_1,N1BELIEFS,N
603,N_1,N1NEGATIVEATTITUDE,N
603,N_1,N1HOSTILECONDUCT,N
603,N_1,N1DISCRIMINATION,N
4558,N_1,N1BELIEFS,N
4558,N_1,N1NEGATIVEATTITUDE,N
4558,N_1,N1HOSTILECONDUCT,N
4558,N_1,N1DISCRIMINATION,N
32795,N_1,N1BELIEFS,N
32795,N_1,N1NEGATIVEATTITUDE,N
32795,N_1,N1HOSTILECONDUCT,N
32795,N_1,N1DISCRIMINATION,N
7323,N_1,N1BELIEFS,N
7323,N_1,N1NEGATIVEATTITUDE,N
7323,N_1,N1HOSTILECONDUCT,N
7323,N_1,N1DISCRIMINATION,N
47928,N_1,N1BELIEFS,N
47928,N_1,N1NEGATIVEATTITUDE,N
47928,N_1,N1HOSTILECONDUCT,N
47928,N_1,N1DISCRIMINATION,N
12020,N_1,N1BELIEFS,N
12020,N_1,N1NEGATIVEATTITUDE,N
12020,N_1,N1HOSTILECONDUCT,N
12020,N_1,N1DISCRIMINATION,N
41229,N_1,N1BELIEFS,I
41229,N_1,N1NEGATIVEATTITUDE,I
41229,N_1,N1HOSTILECONDUCT,N
41229,N_1,N1DISCRIMINATION,N
14861,N_1,N1BELIEFS,N
14861,N_1,N1NEGATIVEATTITUDE,N
14861,N_1,N1HOSTILECONDUCT,N
14861,N_1,N1DISCRIMINATION,N
7136,N_1,N1BELIEFS,A
7136,N_1,N1NEGATIVEATTITUDE,A
7136,N_1,N1HOSTILECONDUCT,A
7136,N_1,N1DISCRIMINATION,N
45274,N_1,N1BELIEFS,E
45274,N_1,N1NEGATIVEATTITUDE,E
45274,N_1,N1HOSTILECONDUCT,N
45274,N_1,N1DISCRIMINATION,N
14852,N_1,N1BELIEFS,N
14852,N_1,N1NEGATIVEATTITUDE,N
14852,N_1,N1HOSTILECONDUCT,N
14852,N_1,N1DISCRIMINATION,N
48434,N_1,N1BELIEFS,N
48434,N_1,N1NEGATIVEATTITUDE,N
48434,N_1,N1HOSTILECONDUCT,N
48434,N_1,N1DISCRIMINATION,N
46987,N_1,N1BELIEFS,A
46987,N_1,N1NEGATIVEATTITUDE,N
46987,N_1,N1HOSTILECONDUCT,N
46987,N_1,N1DISCRIMINATION,N
28389,N_1,N1BELIEFS,N
28389,N_1,N1NEGATIVEATTITUDE,N
28389,N_1,N1HOSTILECONDUCT,N
28389,N_1,N1DISCRIMINATION,N
5056,N_1,N1BELIEFS,N
5056,N_1,N1NEGATIVEATTITUDE,N
5056,N_1,N1HOSTILECONDUCT,N
5056,N_1,N1DISCRIMINATION,N
14144,N_1,N1BELIEFS,N
14144,N_1,N1NEGATIVEATTITUDE,N
14144,N_1,N1HOSTILECONDUCT,N
14144,N_1,N1DISCRIMINATION,N
9160,N_1,N1BELIEFS,N
9160,N_1,N1NEGATIVEATTITUDE,N
9160,N_1,N1HOSTILECONDUCT,N
9160,N_1,N1DISCRIMINATION,N
48572,N_1,N1BELIEFS,A
48572,N_1,N1NEGATIVEATTITUDE,A
48572,N_1,N1HOSTILECONDUCT,A
48572,N_1,N1DISCRIMINATION,N
46809,N_1,N1BELIEFS,E
46809,N_1,N1NEGATIVEATTITUDE,E
46809,N_1,N1HOSTILECONDUCT,N
46809,N_1,N1DISCRIMINATION,N
20830,N_1,N1BELIEFS,N
20830,N_1,N1NEGATIVEATTITUDE,N
20830,N_1,N1HOSTILECONDUCT,N
20830,N_1,N1DISCRIMINATION,N
10206,N_1,N1BELIEFS,A
10206,N_1,N1NEGATIVEATTITUDE,A
10206,N_1,N1HOSTILECONDUCT,N
10206,N_1,N1DISCRIMINATION,N
43349,N_1,N1BELIEFS,E
43349,N_1,N1NEGATIVEATTITUDE,E
43349,N_1,N1HOSTILECONDUCT,N
43349,N_1,N1DISCRIMINATION,N
8840,N_1,N1BELIEFS,N
8840,N_1,N1NEGATIVEATTITUDE,N
8840,N_1,N1HOSTILECONDUCT,N
8840,N_1,N1DISCRIMINATION,N
22907,N_1,N1BELIEFS,E
22907,N_1,N1NEGATIVEATTITUDE,E
22907,N_1,N1HOSTILECONDUCT,I
22907,N_1,N1DISCRIMINATION,N
24778,N_1,N1BELIEFS,N
24778,N_1,N1NEGATIVEATTITUDE,N
24778,N_1,N1HOSTILECONDUCT,N
24778,N_1,N1DISCRIMINATION,N
8387,N_1,N1BELIEFS,N
8387,N_1,N1NEGATIVEATTITUDE,N
8387,N_1,N1HOSTILECONDUCT,N
8387,N_1,N1DISCRIMINATION,N
31274,N_1,N1BELIEFS,N
31274,N_1,N1NEGATIVEATTITUDE,N
31274,N_1,N1HOSTILECONDUCT,N
31274,N_1,N1DISCRIMINATION,N
46952,N_1,N1BELIEFS,E
46952,N_1,N1NEGATIVEATTITUDE,E
46952,N_1,N1HOSTILECONDUCT,N
46952,N_1,N1DISCRIMINATION,N
34157,N_1,N1BELIEFS,N
34157,N_1,N1NEGATIVEATTITUDE,N
34157,N_1,N1HOSTILECONDUCT,N
34157,N_1,N1DISCRIMINATION,N
17294,N_1,N1BELIEFS,N
17294,N_1,N1NEGATIVEATTITUDE,N
17294,N_1,N1HOSTILECONDUCT,N
17294,N_1,N1DISCRIMINATION,N
7687,N_1,N1BELIEFS,N
7687,N_1,N1NEGATIVEATTITUDE,N
7687,N_1,N1HOSTILECONDUCT,N
7687,N_1,N1DISCRIMINATION,N
29865,N_1,N1BELIEFS,I
29865,N_1,N1NEGATIVEATTITUDE,I
29865,N_1,N1HOSTILECONDUCT,N
29865,N_1,N1DISCRIMINATION,N
32564,N_1,N1BELIEFS,N
32564,N_1,N1NEGATIVEATTITUDE,N
32564,N_1,N1HOSTILECONDUCT,N
32564,N_1,N1DISCRIMINATION,N
7628,N_1,N1BELIEFS,N
7628,N_1,N1NEGATIVEATTITUDE,N
7628,N_1,N1HOSTILECONDUCT,N
7628,N_1,N1DISCRIMINATION,N
5260,N_1,N1BELIEFS,N
5260,N_1,N1NEGATIVEATTITUDE,N
5260,N_1,N1HOSTILECONDUCT,N
5260,N_1,N1DISCRIMINATION,N
30122,N_1,N1BELIEFS,N
30122,N_1,N1NEGATIVEATTITUDE,N
30122,N_1,N1HOSTILECONDUCT,N
30122,N_1,N1DISCRIMINATION,N
44956,N_1,N1BELIEFS,N
44956,N_1,N1NEGATIVEATTITUDE,N
44956,N_1,N1HOSTILECONDUCT,N
44956,N_1,N1DISCRIMINATION,N
49568,N_1,N1BELIEFS,A
49568,N_1,N1NEGATIVEATTITUDE,A
49568,N_1,N1HOSTILECONDUCT,A
49568,N_1,N1DISCRIMINATION,N
10313,N_1,N1BELIEFS,E
10313,N_1,N1NEGATIVEATTITUDE,E
10313,N_1,N1HOSTILECONDUCT,E
10313,N_1,N1DISCRIMINATION,N
25325,N_1,N1BELIEFS,N
25325,N_1,N1NEGATIVEATTITUDE,N
25325,N_1,N1HOSTILECONDUCT,N
25325,N_1,N1DISCRIMINATION,N
13273,N_1,N1BELIEFS,N
13273,N_1,N1NEGATIVEATTITUDE,N
13273,N_1,N1HOSTILECONDUCT,N
13273,N_1,N1DISCRIMINATION,N
14347,N_1,N1BELIEFS,N
14347,N_1,N1NEGATIVEATTITUDE,N
14347,N_1,N1HOSTILECONDUCT,N
14347,N_1,N1DISCRIMINATION,N
29494,N_1,N1BELIEFS,N
29494,N_1,N1NEGATIVEATTITUDE,N
29494,N_1,N1HOSTILECONDUCT,N
29494,N_1,N1DISCRIMINATION,N
47636,N_1,N1BELIEFS,E
47636,N_1,N1NEGATIVEATTITUDE,E
47636,N_1,N1HOSTILECONDUCT,N
47636,N_1,N1DISCRIMINATION,N
11912,N_1,N1BELIEFS,N
11912,N_1,N1NEGATIVEATTITUDE,N
11912,N_1,N1HOSTILECONDUCT,N
11912,N_1,N1DISCRIMINATION,N
30401,N_1,N1BELIEFS,N
30401,N_1,N1NEGATIVEATTITUDE,N
30401,N_1,N1HOSTILECONDUCT,N
30401,N_1,N1DISCRIMINATION,N
48426,N_1,N1BELIEFS,N
48426,N_1,N1NEGATIVEATTITUDE,N
48426,N_1,N1HOSTILECONDUCT,N
48426,N_1,N1DISCRIMINATION,N
44670,N_1,N1BELIEFS,E
44670,N_1,N1NEGATIVEATTITUDE,E
44670,N_1,N1HOSTILECONDUCT,N
44670,N_1,N1DISCRIMINATION,N
15699,N_1,N1BELIEFS,N
15699,N_1,N1NEGATIVEATTITUDE,N
15699,N_1,N1HOSTILECONDUCT,N
15699,N_1,N1DISCRIMINATION,N
44553,N_1,N1BELIEFS,I
44553,N_1,N1NEGATIVEATTITUDE,I
44553,N_1,N1HOSTILECONDUCT,N
44553,N_1,N1DISCRIMINATION,N
20732,N_1,N1BELIEFS,E
20732,N_1,N1NEGATIVEATTITUDE,E
20732,N_1,N1HOSTILECONDUCT,N
20732,N_1,N1DISCRIMINATION,N
42128,N_1,N1BELIEFS,E
42128,N_1,N1NEGATIVEATTITUDE,E
42128,N_1,N1HOSTILECONDUCT,E
42128,N_1,N1DISCRIMINATION,N
49692,N_1,N1BELIEFS,A
49692,N_1,N1NEGATIVEATTITUDE,A
49692,N_1,N1HOSTILECONDUCT,N
49692,N_1,N1DISCRIMINATION,N
10174,N_1,N1BELIEFS,A
10174,N_1,N1NEGATIVEATTITUDE,A
10174,N_1,N1HOSTILECONDUCT,I
10174,N_1,N1DISCRIMINATION,N
39792,N_1,N1BELIEFS,N
39792,N_1,N1NEGATIVEATTITUDE,N
39792,N_1,N1HOSTILECONDUCT,N
39792,N_1,N1DISCRIMINATION,N
43275,N_1,N1BELIEFS,I
43275,N_1,N1NEGATIVEATTITUDE,I
43275,N_1,N1HOSTILECONDUCT,N
43275,N_1,N1DISCRIMINATION,N
36710,N_1,N1BELIEFS,N
36710,N_1,N1NEGATIVEATTITUDE,N
36710,N_1,N1HOSTILECONDUCT,N
36710,N_1,N1DISCRIMINATION,N
12924,N_1,N1BELIEFS,A
12924,N_1,N1NEGATIVEATTITUDE,A
12924,N_1,N1HOSTILECONDUCT,A
12924,N_1,N1DISCRIMINATION,A
638,N_1,N1BELIEFS,N
638,N_1,N1NEGATIVEATTITUDE,N
638,N_1,N1HOSTILECONDUCT,N
638,N_1,N1DISCRIMINATION,N
12743,N_1,N1BELIEFS,N
12743,N_1,N1NEGATIVEATTITUDE,N
12743,N_1,N1HOSTILECONDUCT,N
12743,N_1,N1DISCRIMINATION,N
5954,N_1,N1BELIEFS,N
5954,N_1,N1NEGATIVEATTITUDE,N
5954,N_1,N1HOSTILECONDUCT,N
5954,N_1,N1DISCRIMINATION,N
31179,N_1,N1BELIEFS,N
31179,N_1,N1NEGATIVEATTITUDE,N
31179,N_1,N1HOSTILECONDUCT,N
31179,N_1,N1DISCRIMINATION,N
43549,N_1,N1BELIEFS,N
43549,N_1,N1NEGATIVEATTITUDE,N
43549,N_1,N1HOSTILECONDUCT,N
43549,N_1,N1DISCRIMINATION,N
23489,N_1,N1BELIEFS,N
23489,N_1,N1NEGATIVEATTITUDE,N
23489,N_1,N1HOSTILECONDUCT,N
23489,N_1,N1DISCRIMINATION,N
39973,N_1,N1BELIEFS,A
39973,N_1,N1NEGATIVEATTITUDE,A
39973,N_1,N1HOSTILECONDUCT,A
39973,N_1,N1DISCRIMINATION,N
45067,N_1,N1BELIEFS,N
45067,N_1,N1NEGATIVEATTITUDE,N
45067,N_1,N1HOSTILECONDUCT,N
45067,N_1,N1DISCRIMINATION,N
26245,N_1,N1BELIEFS,A
26245,N_1,N1NEGATIVEATTITUDE,A
26245,N_1,N1HOSTILECONDUCT,A
26245,N_1,N1DISCRIMINATION,N
13368,N_1,N1BELIEFS,N
13368,N_1,N1NEGATIVEATTITUDE,N
13368,N_1,N1HOSTILECONDUCT,N
13368,N_1,N1DISCRIMINATION,N
29288,N_1,N1BELIEFS,N
29288,N_1,N1NEGATIVEATTITUDE,N
29288,N_1,N1HOSTILECONDUCT,N
29288,N_1,N1DISCRIMINATION,N
1876,N_1,N1BELIEFS,A
1876,N_1,N1NEGATIVEATTITUDE,A
1876,N_1,N1HOSTILECONDUCT,A
1876,N_1,N1DISCRIMINATION,A
9095,N_1,N1BELIEFS,N
9095,N_1,N1NEGATIVEATTITUDE,N
9095,N_1,N1HOSTILECONDUCT,N
9095,N_1,N1DISCRIMINATION,N
35739,N_1,N1BELIEFS,N
35739,N_1,N1NEGATIVEATTITUDE,N
35739,N_1,N1HOSTILECONDUCT,N
35739,N_1,N1DISCRIMINATION,N
10407,N_1,N1BELIEFS,I
10407,N_1,N1NEGATIVEATTITUDE,I
10407,N_1,N1HOSTILECONDUCT,N
10407,N_1,N1DISCRIMINATION,N
47084,N_1,N1BELIEFS,E
47084,N_1,N1NEGATIVEATTITUDE,E
47084,N_1,N1HOSTILECONDUCT,E
47084,N_1,N1DISCRIMINATION,N
40695,N_1,N1BELIEFS,N
40695,N_1,N1NEGATIVEATTITUDE,N
40695,N_1,N1HOSTILECONDUCT,N
40695,N_1,N1DISCRIMINATION,N
3953,N_1,N1BELIEFS,I
3953,N_1,N1NEGATIVEATTITUDE,I
3953,N_1,N1HOSTILECONDUCT,I
3953,N_1,N1DISCRIMINATION,E
45456,N_1,N1BELIEFS,A
45456,N_1,N1NEGATIVEATTITUDE,A
45456,N_1,N1HOSTILECONDUCT,N
45456,N_1,N1DISCRIMINATION,N
15447,N_1,N1BELIEFS,N
15447,N_1,N1NEGATIVEATTITUDE,N
15447,N_1,N1HOSTILECONDUCT,N
15447,N_1,N1DISCRIMINATION,N
7992,N_1,N1BELIEFS,I
7992,N_1,N1NEGATIVEATTITUDE,I
7992,N_1,N1HOSTILECONDUCT,N
7992,N_1,N1DISCRIMINATION,N
28633,N_1,N1BELIEFS,N
28633,N_1,N1NEGATIVEATTITUDE,N
28633,N_1,N1HOSTILECONDUCT,N
